title,address,type,educational,workExperience,workTag,salary,salaryMonth,companyTags,hrWork,hrName,pratice,companyTitle,companyAvatar,companyNature,companyStatus,companyPeople,detailUrl,companyUrl,dist
Java开发工程师,长沙,Java,学历不限,3-5年,"[""\u5fae\u670d\u52a1\u67b6\u6784"", ""PHP"", ""SQL"", ""MVC\u5f00\u53d1"", ""\u5168\u6808\u5f00\u53d1"", ""\u540e\u7aef\u5f00\u53d1"", """", """"]","[12000, 18000]",13薪,"[""\u7ee9\u6548\u5956\u91d1\uff0c\u4fdd\u5e95\u5de5\u8d44\uff0c\u751f\u65e5\u798f\u5229\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5e95\u85aa\u52a0\u63d0\u6210\uff0c\u5e74\u7ec8\u5956\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5458\u5de5\u65c5\u6e38""]",hr,肖先生hr,0,乐活科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20161111/6d61681dc094450ae3358ae736a6a620d01237774ff83edb65131813724581b5.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/56239cc9f8712a081XV_3dm6F1dQ.html?lid=91zA49kJGBv.search.161&securityId=ifuTXKVJAGsCX-p13eVnqbNeYGd5JElWfzTsp-Wk93vkuS0ZB_Pe836vvEziNdhvJRGxmEUonWLnOUyL95SA37LpJkzC0L2SrpHb5vh6EF_L60tCBhULkS3Rc2LBFQV_gBUswsfz4Q~~&sessionId=,https://www.zhipin.com/gongsi/1aee6d0721495ed01XV93ti-.html,芙蓉区
java,长沙,Java,大专,3-5年,"[""Java"", ""Spring"", ""MyBatis""]","[10000, 11000]",0薪,无,招聘者,段东招聘者,0,长沙绘谷创意科技...,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[0, 20]",https://www.zhipin.com/job_detail/43cf7931523d46611XB_09q-FlNQ.html?lid=91zA49kJGBv.search.162&securityId=H5gZ7D_2xZPiL-81cJab0eioKou6UjYr7-pjOZstQYJ7XWXnWKUJ1k1pl2CrRHgG6zFtUqX8a2pfO55UJzdRu1z-V0AOn2T30d1mMzqAQvT-mRDqeRlNC2NQjTSVo8dsTO9RdEZbnhjh&sessionId=,https://www.zhipin.com/gongsi/30bc2fb382914f951nF82di5FVs~.html,芙蓉区
JAVA实施工程师,长沙,Java,大专,3-5年,"[""\u5168\u6808\u5de5\u7a0b\u5e08"", ""Java"", ""\u8ba1\u7b97\u673a/\u8f6f\u4ef6\u5de5\u7a0b\u76f8\u5173\u7ecf\u9a8c"", ""mes"", """", """"]","[8000, 12000]",14薪,"[""\u9910\u8865\uff0c\u80a1\u7968\u671f\u6743\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5e74\u7ec8\u5956\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u8282\u65e5\u798f\u5229""]",人事经理HRM,张女士人事经理HRM,0,伦图科技(长沙)...,"https://img.bosszhipin.com/beijin/upload/com/logo/20211126/7b5b554d84f9729cd9aae08a91db8e5c29c7b86f37088ac2abeae553d96a08666df1d499c47c2514.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,不需要融资,"[20, 99]",https://www.zhipin.com/job_detail/82d7045155636e331X160ty1FVFU.html?lid=91zA49kJGBv.search.163&securityId=tqgHdTQNPTXnl-Q1Bj9h6p4wB9gkNzJsy_KBGTWGEbaZUN7QHqFnXcwzm6QEUAuv91Sonycsew1UIHey5gxW_WrRrzMBgBzdO8pgkf4Y0E2W36iWuvChUsZOkrqXUQdK8vs2IooOnBBG&sessionId=,https://www.zhipin.com/gongsi/57d741230f5c83de1nJ509y5FFc~.html,岳麓区
java游戏服务器开发工程师,长沙,Java,学历不限,经验不限,"[""\u540e\u7aef\u5de5\u7a0b\u5e08"", ""Java""]","[8000, 12000]",0薪,无,人资经理,康女士人资经理,0,芙荷,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20230208/7bf6f160950405e9d154ebd2750c6c67d635ab166a16227fdf632175a5f2c15204ec8705cf442790.jpg?x-oss-process=image/resize,w_100,limit_0",文化/体育/娱乐,未融资,"[20, 99]",https://www.zhipin.com/job_detail/3fc08438c7b9c2171XJ90tW0E1pQ.html?lid=91zA49kJGBv.search.164&securityId=99d3d0-mGyInt-s1vgCyswWn25yof-6gSM4aivTdrrgvMFGB3T5EynsiZm1avR76dizMlUDLt_DYBRcZYZPkSq3atmfVt5uhvnBszpuAKuPQ3qhOuYn6WUz4mGaZ0QmmMO58nrUqLf3e&sessionId=,https://www.zhipin.com/gongsi/07db1aeea75f42041XB92d20GFA~.html,岳麓区
Java开发（长沙）,长沙,Java,大专,3-5年,"[""Java"", ""Spring"", ""MyBatis""]","[9000, 13000]",0薪,"[""\u9910\u8865\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u8282\u65e5\u798f\u5229\uff0c\u514d\u8d39\u73ed\u8f66""]",管理经理,张富建管理经理,0,中兴网信,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20210617/d5a206ed4421f1fd2710c864358965094ea881151249d1ef6a8746535a5de577.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,不需要融资,"[500, 999]",https://www.zhipin.com/job_detail/5197db4b9beb96001HR73Nq0GVJQ.html?lid=91zA49kJGBv.search.165&securityId=mVFAp1SPlylV5-71RIm2m3mqMKdhlWOAASjC4LKGIvlCReG4f9uqKp4w7T1oQfOm6KcEtc_2Kt2OiW79NaBwlNH3qKJLIcUrGglThTkHWdmjBxGXpYyHke3YVVAeRW9zppp6lA8N8W4~&sessionId=,https://www.zhipin.com/gongsi/9c104fe498d984c61nJ83N66.html,雨花区
Java工程师,长沙,Java,本科,3-5年,"[""Java"", ""\u8ba1\u7b97\u673a/\u8f6f\u4ef6\u5de5\u7a0b\u76f8\u5173\u7ecf\u9a8c""]","[8000, 13000]",0薪,"[""\u8282\u65e5\u798f\u5229\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5de5\u9f84\u5956\uff0c\u80a1\u7968\u671f\u6743\uff0c\u4e94\u9669\u4e00\u91d1""]",人事专员,王女士人事专员,0,云河信息,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200822/f7415d68eeecac0f65fc43d0eea568a65ff31c2b86ed7c561b5de0c91e088126_s.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/c81439126ca8bd9c1HV-09S7FFRY.html?lid=91zA49kJGBv.search.166&securityId=ZRKmN0Qe_pAV_-K1x8sPy2P181lLQT49on0ZczpRjttxVfV8y-Nj7KQpTnPa39357DTLlsJ0IcvpbZWMSWLiJKmTBz99lc3ygfXOGb1EmSQAVXbTdU6NiAVP6adNC7xCPN34j5aVEIFN&sessionId=,https://www.zhipin.com/gongsi/e89e48aba7dca5811nV73921E1M~.html,长沙县
Java开发工程师,长沙,Java,大专,5-10年,"[""\u8ba1\u7b97\u673a\u8f6f\u4ef6"", ""\u5206\u5e03\u5f0f\u6280\u672f"", ""\u641c\u7d22\u5f15\u64ce\u6280\u672f"", ""\u7b97\u6cd5\u57fa\u7840"", """", """", """", """"]","[5000, 10000]",0薪,"[""\u901a\u8baf\u8865\u8d34\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u8282\u65e5\u798f\u5229""]",首席招聘官,颜先生首席招聘官,0,鼎捷科技,"https://img.bosszhipin.com/beijin/upload/com/logo/20210202/1ed066f7a80552f78450f2332f51eab5528e68aeb46456e6269345cea229c959.png?x-oss-process=image/resize,w_100,limit_0",移动互联网,未融资,"[20, 99]",https://www.zhipin.com/job_detail/620a44a14a69b4141nZ72t28E1tS.html?lid=91zA49kJGBv.search.167&securityId=FubcHdr72vMls-R1N7aT095XrtmjM2HCYKp8GrUxrJ2KkiMq7koqtKdcTsyA0bD6_y4OHyPPkxoVFaiKaHFc4_itBRXaIyZ9_Eh4MzrrPbRPXy3GiLAJaY1gBVdVe5iGwAU8SK8P6Pc~&sessionId=,https://www.zhipin.com/gongsi/e65d1bfde976de570XRy2dm1FA~~.html,芙蓉区
java工程师,长沙,Java,大专,3-5年,"[""Java""]","[9000, 14000]",0薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u5e74\u7ec8\u5956\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5168\u52e4\u5956""]",招聘者,谢先生招聘者,0,众享共配,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20201103/768cc2d8a0fe35edb76de1cca605b2a0618f4c094adf536771973c87cb01fc19_s.jpg?x-oss-process=image/resize,w_100,limit_0",物流/仓储,天使轮,"[100, 499]",https://www.zhipin.com/job_detail/d8ccb0a53e1c000b1XRz09q_FFdY.html?lid=91zA49kJGBv.search.168&securityId=z28LsKchDvce8-G1EuC1PiFivDFusI7TOkY9X-rkHqF6_BFe5yj9ckZ2kbpahRxkY80xo6MAj_Mc36y_ABMw0n2IISFFs0YCHQMnb0lVjM5-DOkfahPWZ95BtENEzG6zVILFrvd0J0GN&sessionId=,https://www.zhipin.com/gongsi/fbce7c3afaf3b7141nV62921GFU~.html,岳麓区
Java,长沙,Java,大专,3-5年,"[""Java\u5f00\u53d1\u7ecf\u9a8c"", ""\u5168\u6808\u5de5\u7a0b\u5e08"", ""Java"", ""\u4e0d\u63a5\u53d7\u5c45\u5bb6\u529e\u516c"", ""Vue"", """", """", """"]","[8000, 13000]",0薪,"[""\u5458\u5de5\u65c5\u6e38\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5e74\u7ec8\u5956""]",IT部门负责人,杨多IT部门负责人,0,华联云创,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/df71884962d33dcb1XF63dm8GVpW.html?lid=91zA49kJGBv.search.169&securityId=DgPaIu0Rjg9Rf--1rgrqJg51GrH9YntKWI_TOZqmU4ruG6h3E-exXvDF-CgHSWImvQzFlUHOM7CQSilKkNawTBAKMRXnsMmr7nc_hTezp2bL3nit4QQJ49ugdIlkm0xl41w6jBruTiA~&sessionId=,https://www.zhipin.com/gongsi/5db4bbfa066e64c00HV_2d25Eg~~.html,天心区
java开发工程师,长沙,Java,本科,1-3年,"[""Java"", ""Spring"", ""SpringCloud"", ""MyBatis"", ""Hadoop""]","[7000, 12000]",0薪,"[""\u5b9a\u671f\u4f53\u68c0\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e74\u7ec8\u5956\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u80a1\u7968\u671f\u6743\uff0c\u96f6\u98df\u4e0b\u5348\u8336""]",技术主管,王华技术主管,0,流深数据科技,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220106/7bf6f160950405e9e7c4b85fbc4ed71d6582525fbbc65b1f0e15a413b616fcbb3858fc14d8c3fc82.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,天使轮,"[20, 99]",https://www.zhipin.com/job_detail/81cdf0c54cf164a91HZ639y9E1dS.html?lid=91zA49kJGBv.search.170&securityId=ojIwzG4xltJTh-e1zdTgTe86iS0BXAcjYqTscPHl3u8YLYK_JAazcPRNXpNyBnWIDwAWC8vyH43LRtt9zFo4-c_xVH77bKuP7pXdPWyIMXLkOzf1j9tFmT2Fp4VoHqsr6dNii_WqCA~~&sessionId=,https://www.zhipin.com/gongsi/f18598fda1e15a110n143di1Eg~~.html,芙蓉区
Java开发工程师（长沙）,长沙,Java,大专,3-5年,"[""\u5168\u6808\u5de5\u7a0b\u5e08"", ""Java"", ""\u5927\u6570\u636e\u5904\u7406\u7ecf\u9a8c"", ""\u5206\u5e03\u5f0f\u7cfb\u7edf\u5f00\u53d1\u7ecf\u9a8c"", """", """", """", """"]","[8000, 10000]",0薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u96f6\u98df\u4e0b\u5348\u8336""]",HR,古女士HR,0,卓明信息,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20201010/4a7ab8e386015c7a704030bc57333b228d750a9e771ab32b6ece65e41f5305c6_s.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/689092228482e5c21HV73Ny9ElBZ.html?lid=91zA49kJGBv.search.171&securityId=6I3I1fnsSkhzj-r1zw5TuVrfQaoXitwsL1y2y2Ro0dE2spkWTjI-S8O0sxHDPAKAjOnaylsimtVqH2XIafgULA2D3RzSBUL1ur2EmARNaD9iToiwlQGZ7iwzzXotB5PUB5B5HY5rZ2c~&sessionId=,https://www.zhipin.com/gongsi/09248561f23668961HF43d24Eg~~.html,天心区
Java,长沙,Java,本科,1-3年,"[""Java"", ""Spring"", ""MySQL"", ""\u5fae\u670d\u52a1\u7ecf\u9a8c""]","[6000, 9000]",13薪,"[""\u5e95\u85aa\u52a0\u63d0\u6210\uff0c\u4fdd\u5e95\u5de5\u8d44\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u5e74\u7ec8\u5956\uff0c\u4e94\u9669\u4e00\u91d1""]",软件开发工程师,黎雪萍软件开发工程师,0,兴家信息科技,"https://img.bosszhipin.com/beijin/upload/com/logo/20230203/7b5b554d84f9729c45c115b47ee93bc31445e78febce059d48238e9fe63aa754b67ffa94ad97abd5.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/c116dd03d9bea9591HZ439-8GVJW.html?lid=91zA49kJGBv.search.172&securityId=oU9SLegVLFuco-z1ugYSZ1Dds8GmK6fiTC8o4WppfEip3t7sAaNRpVAhis9ZCgy1wuHcGyzZVhp0QkBtVptjwKprx1-El9eb2wi8973yTGhH7P6LfT9hebIHglgBSr4bzpG1d7BZH-so&sessionId=,https://www.zhipin.com/gongsi/ee999f27e29f109d1XB-3du_FlU~.html,芙蓉区
Java,长沙,Java,本科,1-3年,"[""\u540e\u7aef\u5de5\u7a0b\u5e08"", ""Java""]","[8000, 12000]",0薪,"[""\u52a0\u73ed\u8865\u52a9\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e74\u7ec8\u5956\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5168\u52e4\u5956""]",HR,王鹏凯HR,0,成都零点信息技术,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190327/56b13d96848aad5a35cb5b64becc281756e73a0fe302a4efe2ae82f32c250289_s.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,天使轮,"[20, 99]",https://www.zhipin.com/job_detail/d9c572a6a16bf7fe1HR_2t69FVtW.html?lid=91zA49kJGBv.search.173&securityId=INSzbJWkG7nak-21hH9UuWIGLx3zPBvACQs9UdbvmWnfilZaAv3-2rrsgwqVHhnEXGAFzUc1ciARi5S1FK96Ei9bK7RuaN3v4qQ7EA4wGkSMyHv32evwENFIF9MS23YKfkHQMHkVGmUf&sessionId=,https://www.zhipin.com/gongsi/4fa3df6f55f77a241nFy2dS5Fg~~.html,岳麓区
中级java软件工程师,长沙,Java,大专,3-5年,"[""\u4e0d\u63a5\u53d7\u5c45\u5bb6\u529e\u516c"", ""Java"", ""Spring"", ""SpringCloud"", ""Nginx"", """", """", """", """"]","[6000, 9000]",0薪,无,招聘者,刘成伟招聘者,0,炜豪科技,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[0, 20]",https://www.zhipin.com/job_detail/9fcf3559056125321HV_09--F1dQ.html?lid=91zA49kJGBv.search.174&securityId=B64cNOZJPi8pV-31xg5O3qrMwkgENT3moJlkXA-Vhvx3iDY4sas7hiBPG5xOxgfpJ1W9VpeQbPPHWmaonZV_ccqLzhHIuUdem3XS2-lTR-urB0sgezgq7HePEz38wd_nvDBiCQjy-gGLxQ~~&sessionId=,https://www.zhipin.com/gongsi/93eec9475288216e1XB609W1Elo~.html,芙蓉区
中级java开发工程师,长沙,Java,大专,3-5年,"[""Java"", ""MyBatis"", ""Dubbo"", ""SpringCloud"", ""MySQL"", ""Redis""]","[8000, 10000]",0薪,"[""\u7ee9\u6548\u5956\u91d1\uff0c\u5e74\u7ec8\u5956\uff0c\u5e95\u85aa\u52a0\u63d0\u6210\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u751f\u65e5\u798f\u5229""]",行政主管,李女士行政主管,0,湖南万信,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20230407/7bf6f160950405e9937351cfab616c83c47a0af730e8d23edd91f145a29296baf71dc039c07c8e8b.jpg?x-oss-process=image/resize,w_100,limit_0",生活服务,天使轮,"[20, 99]",https://www.zhipin.com/job_detail/f09dd129e12efc331HZ439W8GFNY.html?lid=91zA49kJGBv.search.176&securityId=a15d5JZQwq7cO-O1hL86PJG_28d79mtprnCvGUkAqdCGGy60N-LdV1H_2jwSeCQF1JZ0n8NRWJwTttsu-AX6NAKncXIf-HqeVFrQ1QUpLEoV1VEDmIi3rgcbGbwXrz1dFrgWpavCsDiC&sessionId=,https://www.zhipin.com/gongsi/a47e57f4ce719fd61nJ-3tq8FFA~.html,雨花区
java开发,长沙,Java,大专,1-3年,"[""SQL"", ""MVC\u5f00\u53d1"", ""\u5bb9\u5668\u6280\u672f"", ""Spring"", ""Hibernate"", ""MySQL"", """", """"]","[8000, 10000]",0薪,无,人事主管,盛女士人事主管,0,湖南万湖信息有限公司,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[20, 99]",https://www.zhipin.com/job_detail/5966831be0a22ef11nF439y_F1ZT.html?lid=91zA49kJGBv.search.177&securityId=rwv4dIu8E7wME-n1mdAvAjXFgUtnp85TgBQPV34TTgoZN1ZTabSZMeWSqEKUUb4AXicSX65ZXcyHinV_BDckO3_smNQU7gsMzH8fWAxEvPXULxA6r0L8S3R24XjTkO2ShifQjPvBkcp0&sessionId=,https://www.zhipin.com/gongsi/882be19b2f3f31511nF53t26E1o~.html,开福区
高级java后端开发工程师,长沙,Java,学历不限,3-5年,"[""Java"", ""PHP"", ""Spring"", ""Elasticsearch"", ""MySQL"", ""Redis"", """", """", """", """"]","[8000, 10000]",0薪,无,CEO,夏国栋CEO,0,爱优网络,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[0, 20]",https://www.zhipin.com/job_detail/e5458471dfa8e87e1HZ609u8GVpZ.html?lid=91zA49kJGBv.search.178&securityId=UDn0Ol0dZnrz2-41HHFz7l6rGNn-7c7LIAiOtWWR7eNV4V2cmu2E-jRDQyuFuTxHSp67IQ5WknOA4I1Dx98ENSDbbrTME_SJvgsmAStYdQxXM0xUsD31p558rIXlN0bmI3EDKq1M28TQ&sessionId=,https://www.zhipin.com/gongsi/0fc5821d3436d5ea1nJ-3N64GVM~.html,芙蓉区
双休 Java开发工程师13-18k,长沙,Java,大专,5-10年,"[""Spring"", ""\u8ba1\u7b97\u673a/\u8f6f\u4ef6\u5de5\u7a0b\u76f8\u5173\u7ecf\u9a8c"", ""Java\u5f00\u53d1\u7ecf\u9a8c"", """", """"]","[13000, 18000]",0薪,"[""\u5e74\u7ec8\u5956\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u8282\u65e5\u798f\u5229\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u6709\u65e0\u7ebf\u7f51""]",人事专员,朱琳人事专员,0,声振传媒,"https://img.bosszhipin.com/beijin/upload/com/logo/20200529/e723f51d4da190ece485e1b7086df20c419a559d6be5f75e9eec1fd19a478220.jpg?x-oss-process=image/resize,w_100,limit_0",广播/影视,A轮,"[100, 499]",https://www.zhipin.com/job_detail/2295dcddc6c887931HV43ti9ElNV.html?lid=91zA49kJGBv.search.179&securityId=4qZ6QJEXl6lhj-j1jKqGaw0XklY7xEd-D1J3xfISmTqF7EZ4Y0FJRewoivaO2vsbbD5YRsWAr7qhoCwAQoi8fZMluCvojCwZkGcdw_8jR_DFqXIN5nOCAF_IbndJWEnJKc09pDANfDgn&sessionId=,https://www.zhipin.com/gongsi/eee80b2f780a5f4b33B_3Nu4EA~~.html,开福区
资深java工程师,长沙,Java,学历不限,经验不限,"[""Java\u5f00\u53d1\u7ecf\u9a8c"", ""\u5168\u6808\u5de5\u7a0b\u5e08"", ""Java"", ""\u67b6\u6784\u5e08"", ""\u540e\u7aef\u5de5\u7a0b\u5e08""]","[9000, 10000]",0薪,无,人事,陈先生人事,0,简极,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",移动互联网,未融资,"[0, 20]",https://www.zhipin.com/job_detail/3761b10755e5b1861XJ_09q1F1dW.html?lid=91zA49kJGBv.search.180&securityId=RwHiHv4WTn0bn-61k0BcfjShR_CSTOxECLC_PaEuvb6snXSP10_sCypcAb91Jl_949p9FnFt6jNcp4VlsX6wnmczYabu8Iw7rPK8_dx2pHz2xKqx4iID4a6xR-tB0ujPdSaMVnR9y-UH&sessionId=,https://www.zhipin.com/gongsi/747d6076bcb7d3c81XBz09q6FFo~.html,岳麓区
Java开发（包餐+双休）,长沙,Java,大专,3-5年,"[""Java"", ""Spring"", ""SpringCloud"", ""MyBatis"", ""MySQL""]","[9000, 11000]",0薪,"[""\u5e74\u7ec8\u5956\uff0c\u8282\u65e5\u798f\u5229\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5458\u5de5\u65c5\u6e38""]",招聘专员,邓女士招聘专员,0,万宝简斯,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",人力资源服务,已上市,"[1000, 9999]",https://www.zhipin.com/job_detail/37e3428cb2b902ad1HZ52Nq9ElNQ.html?lid=91zA49kJGBv.search.181&securityId=FzlQipShEJtn9-h1BOa9hAN9xpyEid5lsgqjMWH8VgbKg4Y5KMA9IcSwF-PVYriipWbsZhQ0JuP9eRcqXXWt3V_6J2tlBd08L8X_Dpg2tC3ttyKXz8nvH7Kmofbhr0rUBoYQ7mrmdwA~&sessionId=,https://www.zhipin.com/gongsi/564f447bdfdd231933B53d-0Fw~~.html,岳麓区
JAVA,长沙,Java,本科,3-5年,"[""\u4e0d\u63a5\u53d7\u5c45\u5bb6\u529e\u516c""]","[8000, 13000]",0薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u664b\u5347\u7a7a\u95f4\u5927\uff0c\u5168\u52e4\u5956\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u529e\u516c\u73af\u5883\u8212\u9002\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u4f4f\u623f\u8865\u8d34""]",HR,杨女士HR,0,中惠旅,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20170814/3b557ab9b54c54f8ba22fbf5a3e34347fe6914c11fe3c44b79e4f1a096637c0e.jpg?x-oss-process=image/resize,w_100,limit_0",旅游,已上市,"[1000, 9999]",https://www.zhipin.com/job_detail/2daca5740e0206991HV-39m1FlRW.html?lid=91zA49kJGBv.search.182&securityId=MT8FCkq6OdvFj-E1S2kYyYPABvvY6M9lNq7-QikP-ywRavHVL4y9F3HNspq3bbQpVYK9wJ62Ei6pGrBzymvJIovMqKrwHdfn2f9saQiC1ElCzUafRXShEnYeL7UwypPJIPiis4NPSQ~~&sessionId=,https://www.zhipin.com/gongsi/f6e2b96d0cd90d750XV63d24.html,天心区
java开发,长沙,Java,大专,1-3年,"[""\u670d\u52a1\u5668\u914d\u7f6e"", ""MVC\u5f00\u53d1"", ""Spring"", ""SpringMVC"", ""Dubbo"", ""SSM"", """", """"]","[6000, 8000]",0薪,"[""\u8282\u65e5\u798f\u5229\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u4e94\u9669\u4e00\u91d1""]",招聘者,赵女士招聘者,0,深圳市重和科技有...,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[0, 20]",https://www.zhipin.com/job_detail/604cf8264dd57e791nJ40tm7FVpU.html?lid=91zA49kJGBv.search.183&securityId=tjeYZI9SxoiPR-611DPcmppY8BkM48FG3hbkzKNvsZ1wH18MEGIAd8Cc_Dtg2w7yFXnh8aFPAseFZEF4CZVaOnlDs7qbXvQOoWRaehCJPozf2EK-bi2p2ow_pvBgVixys22In0b1_5-bzQ~~&sessionId=,https://www.zhipin.com/gongsi/f826a7f4a45d4c2b1nJ_3N6-EFI~.html,开福区
